Count	Name	Author	Color	Comments	Drawing Revision Number	EdgeStyleId	FaceStyleId	File Accessed	File Created	File Last Saved By	File Location	File Modified	File Name	File Size	Height	Hyperlink	Hyperlink Base	Keywords	Layer	Linetype	Linetype Scale	Lineweight	Obliquing	Plot Style	Position X	Position Y	Position Z	Rotation	Style	Subject	Thickness	Title	Total Editing Time	Value	VisualStyleId	Width Factor
1	Text		ByLayer			(0)	(0)	17/5/2021 10:47:21 am	17/5/2021 10:47:21 am	Mr Nhan	R:\BimESC\01_PROJECTS\CH GARDEN II-1909\02-ON PLACE\CAD\Acad\Phan Ngam	17/5/2021 3:44:00 am	Mat bang dam san H2.dwg	1346752	500.00000				TEXT P X	ByLayer	1.00000	ByLayer	0.00000	ByLayer	2802049.39651	-583717.53842	0.00000	0.00000	TTP-HelCon		0.00000		3872411	DH2-X-24(700x1600)	(0)	1.00000
1	Text		ByLayer			(0)	(0)	17/5/2021 10:47:21 am	17/5/2021 10:47:21 am	Mr Nhan	R:\BimESC\01_PROJECTS\CH GARDEN II-1909\02-ON PLACE\CAD\Acad\Phan Ngam	17/5/2021 3:44:00 am	Mat bang dam san H2.dwg	1346752	500.00000				TEXT P X	ByLayer	1.00000	ByLayer	0.00000	ByLayer	2793281.92018	-587828.55394	0.00000	0.00000	TTP-HelCon		0.00000		3872411	DH2-X-24(700x1600)	(0)	1.00000
1	Text		ByLayer			(0)	(0)	17/5/2021 10:47:21 am	17/5/2021 10:47:21 am	Mr Nhan	R:\BimESC\01_PROJECTS\CH GARDEN II-1909\02-ON PLACE\CAD\Acad\Phan Ngam	17/5/2021 3:44:00 am	Mat bang dam san H2.dwg	1346752	500.00000				TEXT P X	ByLayer	1.00000	ByLayer	0.00000	ByLayer	2802085.33603	-587817.92702	0.00000	0.00000	TTP-HelCon		0.00000		3872411	DH2-X-24(700x1600)	(0)	1.00000
1	Text		ByLayer			(0)	(0)	17/5/2021 10:47:21 am	17/5/2021 10:47:21 am	Mr Nhan	R:\BimESC\01_PROJECTS\CH GARDEN II-1909\02-ON PLACE\CAD\Acad\Phan Ngam	17/5/2021 3:44:00 am	Mat bang dam san H2.dwg	1346752	500.00000				TEXT P X	ByLayer	1.00000	ByLayer	0.00000	ByLayer	2792976.57166	-583612.96172	0.00000	0.00000	TTP-HelCon		0.00000		3872411	DH2-X-24(700x1600)	(0)	1.00000
1	Text		ByLayer			(0)	(0)	17/5/2021 10:47:21 am	17/5/2021 10:47:21 am	Mr Nhan	R:\BimESC\01_PROJECTS\CH GARDEN II-1909\02-ON PLACE\CAD\Acad\Phan Ngam	17/5/2021 3:44:00 am	Mat bang dam san H2.dwg	1346752	500.00000				TEXT P X	ByLayer	1.00000	ByLayer	0.00000	ByLayer	2734859.78028	-598788.65253	0.00000	0.00000	TTP-HelCon		0.00000		3872411	DH2-X-28(700x1900)	(0)	1.00000
1	Text		ByLayer			(0)	(0)	17/5/2021 10:47:21 am	17/5/2021 10:47:21 am	Mr Nhan	R:\BimESC\01_PROJECTS\CH GARDEN II-1909\02-ON PLACE\CAD\Acad\Phan Ngam	17/5/2021 3:44:00 am	Mat bang dam san H2.dwg	1346752	500.00000				TEXT P X	ByLayer	1.00000	ByLayer	0.00000	ByLayer	2782674.37339	-597152.85742	0.00000	0.00000	TTP-HelCon		0.00000		3872411	DH2-X-8(700x2650)	(0)	1.00000
1	Text		ByLayer			(0)	(0)	17/5/2021 10:47:21 am	17/5/2021 10:47:21 am	Mr Nhan	R:\BimESC\01_PROJECTS\CH GARDEN II-1909\02-ON PLACE\CAD\Acad\Phan Ngam	17/5/2021 3:44:00 am	Mat bang dam san H2.dwg	1346752	500.00000				TEXT P X	ByLayer	1.00000	ByLayer	0.00000	ByLayer	2793314.88352	-597011.00470	0.00000	0.00000	TTP-HelCon		0.00000		3872411	DH2-X-24(700x1600)	(0)	1.00000
1	Text		ByLayer			(0)	(0)	17/5/2021 10:47:21 am	17/5/2021 10:47:21 am	Mr Nhan	R:\BimESC\01_PROJECTS\CH GARDEN II-1909\02-ON PLACE\CAD\Acad\Phan Ngam	17/5/2021 3:44:00 am	Mat bang dam san H2.dwg	1346752	500.00000				TEXT P X	ByLayer	1.00000	ByLayer	0.00000	ByLayer	2802043.70501	-598764.22001	0.00000	0.00000	TTP-HelCon		0.00000		3872411	DH2-X-24(700x1600)	(0)	1.00000
1	Text		ByLayer			(0)	(0)	17/5/2021 10:47:21 am	17/5/2021 10:47:21 am	Mr Nhan	R:\BimESC\01_PROJECTS\CH GARDEN II-1909\02-ON PLACE\CAD\Acad\Phan Ngam	17/5/2021 3:44:00 am	Mat bang dam san H2.dwg	1346752	500.00000				TEXT P X	ByLayer	1.00000	ByLayer	0.00000	ByLayer	2738237.59828	-457357.72767	0.00000	0.00000	TTP-HelCon		0.00000		3872411	DH2-X-6	(0)	1.00000
1	Text		ByLayer			(0)	(0)	17/5/2021 10:47:21 am	17/5/2021 10:47:21 am	Mr Nhan	R:\BimESC\01_PROJECTS\CH GARDEN II-1909\02-ON PLACE\CAD\Acad\Phan Ngam	17/5/2021 3:44:00 am	Mat bang dam san H2.dwg	1346752	500.00000				TEXT P X	ByLayer	1.00000	ByLayer	0.00000	ByLayer	2716360.63528	-457357.72767	0.00000	0.00000	TTP-HelCon		0.00000		3872411	DH2-X-6	(0)	1.00000
